season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt
2021,Chicago,9.6,51.63%,8.6,49.46%,-5.6,75.5,30:19,61.25%,0.1,1.8,1.5,19.6,41.67%,0.9,52.27%,0.5,1.7,1.68%,0.5,1.2,38.5,1.8,10.7,13.2,103.3,29:40,65.83%,0.1,1.8,1.6,18.9,50.00%,0.7,137.9,37.2,2.6,28.1,52.96%,10.0,65.96%,1.8,191.6,2.1,59.4,23.9,0.403,3.7,0.9,0.06,1.8,3.2,28.4,36.14%,6.8,47.87%,29.79%,0.8,39.51%,125.1,38.39%,4.8,2.8,33.33%,10.4,316.7,6.8,5.3,4.4,3.69%,55.81%,0.9,188.6,6.2,2.0,53.8,63.2,0.289,-0.114,3.6,9.67%,3.4,2.8,47.92%,27.9,7.0,44.19%,42.42%,0.8,118.7,9.32%,2.9,0.1,0.9,34.72%,4.4,1.9,-0.8,75.00%,9.7,6.7,4.9,4.2
2021,Cincinnati,12.6,49.22%,13.6,53.88%,4.9,105.2,30:46,69.13%,0.1,2.3,2.1,19.7,66.67%,0.7,46.51%,0.4,1.2,2.56%,1.0,0.8,41.0,2.9,12.4,8.9,90.0,29:13,65.95%,0.2,1.9,1.5,20.1,38.10%,0.4,165.2,39.3,2.4,37.2,63.18%,12.7,62.00%,1.6,247.7,1.2,63.3,21.8,0.344,4.2,1.1,0.07,1.9,3.3,23.6,30.85%,6.2,37.31%,32.00%,0.8,30.01%,106.2,41.31%,5.4,2.5,50.00%,10.1,353.9,6.7,5.6,4.5,2.41%,59.09%,2.0,257.6,4.5,1.7,37.6,61.9,0.43,0.086,3.8,9.17%,3.4,3.2,55.56%,25.3,5.6,40.91%,28.81%,0.9,100.3,6.31%,2.5,0.0,1.4,41.13%,5.1,3.0,0.3,33.33%,11.2,8.5,5.8,4.0
2021,Cleveland,11.8,51.67%,8.7,51.00%,-1.3,84.6,30:48,61.54%,0.1,1.3,0.9,20.1,41.38%,0.7,40.91%,0.5,1.3,2.26%,0.8,0.8,38.3,2.4,9.8,12.0,89.4,29:11,63.72%,0.1,1.6,1.5,19.2,64.00%,0.9,175.8,42.1,2.5,33.9,56.27%,10.8,67.44%,1.7,202.3,2.1,62.1,21.8,0.351,4.2,1.0,0.07,2.0,3.1,25.7,33.03%,6.4,41.38%,30.23%,0.8,35.06%,109.2,39.27%,5.1,2.5,12.50%,9.4,311.5,6.0,5.0,4.2,2.69%,53.98%,1.2,195.3,6.6,1.6,60.9,62.0,0.331,-0.02,3.9,8.61%,2.9,2.9,62.00%,28.5,8.1,46.02%,46.51%,1.2,145.4,6.95%,2.5,0.0,1.1,39.15%,4.9,2.5,-0.2,75.00%,10.4,7.0,5.5,5.1
2021,Dallas,15.7,54.60%,14.3,45.80%,9.2,102.6,30:07,67.73%,0.3,2.0,1.7,22.8,57.69%,0.8,64.29%,0.5,1.2,4.24%,1.5,0.7,45.1,3.2,11.2,9.8,76.2,29:52,59.65%,0.1,2.1,1.8,19.3,61.54%,0.9,167.4,40.2,2.2,35.4,57.76%,11.2,58.54%,1.3,234.5,2.3,63.6,21.2,0.333,4.2,1.0,0.07,1.6,2.6,25.9,30.46%,5.9,40.79%,36.59%,0.8,33.09%,115.9,34.75%,4.6,2.3,57.14%,11.1,350.4,6.6,5.5,4.5,1.74%,59.61%,2.3,279.4,7.8,1.8,66.2,67.9,0.447,0.115,3.9,5.21%,2.1,3.7,63.64%,27.4,6.6,40.39%,24.24%,0.9,122.0,6.05%,2.3,0.2,1.9,42.98%,5.8,3.7,0.8,60.00%,10.7,7.6,5.9,4.4
2021,Denver,9.4,50.06%,10.3,52.63%,0.8,91.7,30:48,65.43%,0.1,1.8,1.5,19.5,57.14%,0.9,37.50%,0.5,1.1,2.31%,0.8,0.5,42.8,2.1,9.7,9.2,85.0,29:11,60.68%,0.2,1.8,1.4,18.4,42.31%,0.6,154.8,43.9,1.8,33.1,61.54%,11.3,61.11%,1.3,214.8,1.2,61.1,18.9,0.31,3.5,1.0,0.06,1.2,2.5,25.9,31.73%,5.8,42.44%,25.00%,0.5,34.13%,111.3,44.89%,5.9,2.1,50.00%,10.7,326.1,6.5,5.3,4.3,1.66%,56.08%,1.2,211.4,4.9,1.6,41.8,60.9,0.323,0.013,3.9,6.88%,2.4,3.1,54.72%,26.8,7.3,43.92%,43.24%,0.9,119.1,6.02%,2.1,0.0,1.1,38.50%,4.8,2.2,0.1,33.33%,10.1,7.1,5.4,4.5
2021,Detroit,8.6,48.69%,10.5,47.72%,-8.4,88.1,28:50,66.78%,0.0,1.8,1.5,19.4,51.22%,1.2,47.06%,0.5,1.4,2.02%,0.6,0.8,42.3,2.1,14.1,13.4,101.0,31:09,65.99%,0.1,2.4,2.1,21.9,64.29%,0.5,110.5,40.0,2.9,32.0,56.72%,12.4,59.62%,1.8,244.7,1.5,64.2,27.5,0.428,2.8,0.5,0.04,2.5,3.5,30.5,36.29%,7.9,47.44%,36.54%,1.1,35.56%,135.1,45.10%,5.4,3.1,28.57%,11.6,379.8,7.6,5.9,4.4,2.36%,59.56%,1.4,211.6,6.2,1.9,48.5,62.1,0.308,-0.12,3.8,5.72%,2.1,2.6,46.67%,25.1,6.1,40.44%,34.29%,0.7,110.9,5.23%,1.8,0.0,1.1,34.74%,4.4,2.1,-0.2,60.00%,9.1,6.5,5.2,4.4
2021,Green Bay,12.8,55.54%,12.6,53.15%,4.2,106.7,32:37,67.85%,0.1,2.0,1.4,21.6,59.09%,0.7,53.85%,0.4,0.8,3.05%,1.1,0.4,39.5,2.9,11.4,9.9,86.0,27:22,62.70%,0.0,1.3,1.2,19.4,44.12%,0.8,145.1,42.1,2.4,34.6,57.59%,11.2,67.39%,1.7,212.8,1.3,60.5,21.3,0.353,3.4,0.9,0.06,1.8,2.9,23.6,35.82%,6.9,38.93%,28.26%,0.7,33.86%,108.9,42.52%,5.1,2.6,60.00%,9.8,321.7,6.2,5.3,4.6,1.13%,58.61%,2.2,250.6,4.1,1.8,39.1,62.6,0.409,0.056,3.3,5.76%,2.1,4.1,57.53%,25.9,6.3,41.39%,25.45%,0.8,109.3,6.47%,2.4,0.0,1.5,43.46%,5.2,3.1,0.7,33.33%,10.7,7.6,5.8,4.2
2021,Houston,9.4,49.26%,7.1,44.86%,-10.1,85.2,28:14,64.84%,0.1,1.6,1.2,15.6,42.86%,0.5,44.19%,0.4,1.3,3.11%,1.0,0.9,41.7,1.7,12.2,14.4,94.1,31:45,66.48%,0.1,1.9,1.6,22.5,57.89%,0.6,135.6,40.4,3.1,32.1,57.07%,12.8,50.94%,1.6,242.2,1.7,64.8,26.6,0.411,3.4,0.7,0.05,2.4,3.9,30.8,35.34%,7.9,47.50%,47.17%,1.5,37.00%,142.2,43.20%,5.2,3.1,60.00%,11.3,384.4,7.5,5.9,4.6,2.75%,58.42%,1.2,194.4,6.7,1.6,57.5,59.4,0.277,-0.133,5.2,7.46%,2.6,2.2,51.35%,24.7,4.5,41.58%,25.81%,0.5,83.6,5.54%,1.9,0.1,1.5,39.75%,5.6,1.8,0.2,100.00%,9.3,6.6,4.7,3.4
2021,Indianapolis,13.8,51.52%,12.7,54.23%,5.1,93.5,31:54,62.19%,0.1,2.1,1.7,20.8,62.07%,1.1,51.06%,0.6,1.1,3.18%,1.1,0.5,39.7,2.9,8.9,12.0,90.5,28:05,65.33%,0.1,1.6,1.3,19.6,57.14%,0.7,148.2,40.6,2.5,35.1,63.77%,12.5,74.42%,1.9,234.1,1.2,61.8,21.5,0.348,3.6,1.0,0.06,2.0,3.1,24.7,30.24%,5.9,40.00%,23.26%,0.6,31.78%,109.1,40.48%,5.0,2.5,71.43%,10.2,343.2,6.7,5.6,4.4,1.54%,52.57%,1.6,197.7,4.5,1.9,40.5,61.9,0.429,0.081,3.5,5.79%,1.9,3.8,56.25%,29.4,9.1,47.43%,42.31%,1.3,149.4,5.24%,1.9,0.1,1.9,40.95%,5.1,3.1,0.8,33.33%,10.4,6.9,5.6,5.1
2021,Jacksonville,7.6,46.06%,7.2,45.15%,-12.0,72.1,27:21,59.77%,0.1,1.6,1.2,17.9,58.06%,1.1,33.33%,0.7,1.7,1.29%,0.4,1.0,43.3,1.5,14.6,12.3,100.8,32:38,69.43%,0.1,2.1,1.9,20.6,66.67%,0.8,153.1,40.7,2.7,31.9,56.41%,11.6,46.15%,1.4,227.9,1.7,62.8,26.9,0.428,3.8,0.8,0.06,2.2,3.6,29.0,35.33%,7.3,46.16%,42.31%,1.3,35.44%,125.1,42.99%,5.6,3.1,50.00%,10.3,353.1,7.1,5.6,4.3,2.81%,61.87%,0.7,202.1,6.1,2.0,50.4,60.5,0.246,-0.182,4.2,5.03%,1.9,2.3,51.28%,23.1,5.4,38.13%,46.43%,0.8,103.2,5.57%,1.9,0.1,0.5,35.85%,4.5,1.6,-1.2,20.00%,9.5,6.1,5.0,4.5
2021,Kansas City,15.5,49.88%,13.3,52.92%,7.0,101.7,30:50,67.42%,0.2,1.9,1.6,25.0,68.75%,0.6,53.57%,0.7,1.5,2.19%,0.8,0.8,42.1,3.4,11.6,10.7,94.0,29:09,65.84%,0.2,1.4,1.2,21.3,67.57%,1.3,134.8,40.8,2.6,36.5,58.69%,12.5,64.81%,1.8,251.5,1.8,62.8,22.4,0.357,3.3,0.8,0.05,1.9,3.3,24.5,33.10%,7.1,39.04%,29.63%,0.8,31.19%,114.0,41.56%,5.1,2.7,57.14%,10.5,365.5,6.9,5.8,4.7,2.01%,62.36%,2.5,288.5,5.9,1.9,48.6,67.0,0.439,0.082,2.5,4.43%,1.9,4.1,62.20%,25.2,6.9,37.64%,25.35%,0.9,119.1,4.71%,1.8,0.0,1.6,53.31%,6.5,3.6,0.1,66.67%,10.7,7.5,6.1,4.7
2021,LA Chargers,14.0,49.00%,13.7,48.29%,0.9,97.4,29:21,65.73%,0.1,1.6,1.4,23.6,64.71%,1.3,39.39%,0.4,1.3,1.97%,0.6,0.9,36.5,3.3,11.2,15.1,93.0,30:39,63.86%,0.2,2.1,1.9,22.5,31.82%,0.4,115.1,42.5,2.9,32.9,51.96%,11.7,51.92%,1.6,221.2,2.4,64.9,27.0,0.416,2.7,0.5,0.04,2.5,3.9,29.9,37.60%,8.5,46.15%,42.31%,1.3,38.57%,138.9,49.54%,6.3,3.1,57.14%,10.5,360.1,6.7,5.6,4.6,2.23%,62.50%,2.2,282.4,6.8,1.9,60.8,66.4,0.42,0.004,2.8,4.40%,1.8,4.4,64.00%,24.9,6.6,37.50%,31.03%,1.1,107.9,5.89%,2.1,0.1,1.2,45.25%,5.9,3.4,-0.1,63.64%,10.8,7.4,5.9,4.3
2021,LA Rams,13.3,53.06%,13.9,46.22%,5.9,103.8,29:55,67.66%,0.1,2.2,2.0,21.0,50.00%,0.5,36.84%,0.5,1.4,3.10%,1.2,1.0,42.4,3.0,9.4,11.9,81.1,30:04,64.74%,0.3,2.0,1.7,19.9,52.63%,1.0,158.3,41.6,2.1,37.2,62.47%,12.4,43.48%,1.0,238.6,1.3,64.7,21.4,0.33,3.8,1.0,0.06,1.7,3.1,24.8,30.98%,6.2,38.28%,45.65%,1.1,28.65%,95.8,38.43%,4.9,2.3,80.00%,9.9,334.4,6.4,5.2,3.9,2.68%,59.00%,2.4,277.9,4.4,1.5,37.0,63.1,0.431,0.101,3.1,4.84%,1.8,4.3,57.65%,25.9,5.7,41.00%,19.67%,0.6,98.3,6.89%,2.8,0.1,1.5,44.94%,5.6,3.1,0.1,66.67%,11.6,8.2,6.0,3.8
2021,Las Vegas,9.8,48.20%,10.8,51.57%,-4.0,91.9,29:35,67.16%,0.0,2.6,2.4,20.7,61.90%,0.7,55.77%,0.6,1.4,0.94%,0.3,0.8,42.3,2.1,12.9,12.6,97.1,30:24,66.25%,0.2,2.1,1.7,20.4,73.33%,1.2,163.0,41.9,2.7,35.6,58.86%,12.0,58.49%,1.7,223.0,2.1,64.7,25.8,0.399,3.9,0.8,0.06,2.1,2.7,27.1,30.79%,6.3,41.84%,33.96%,1.0,33.54%,112.6,39.67%,5.3,2.9,80.00%,9.5,335.6,6.3,5.2,4.2,2.20%,62.88%,1.3,269.4,7.3,2.3,63.9,64.1,0.341,-0.059,3.7,5.93%,2.4,3.6,49.23%,23.8,5.5,37.12%,36.84%,0.8,95.6,5.47%,2.1,0.0,0.8,37.95%,4.7,2.1,-0.6,0.00%,10.6,7.5,5.7,4.0
2021,Miami,9.5,51.66%,10.4,49.09%,-1.9,85.4,30:18,65.69%,0.3,1.8,1.4,19.1,54.55%,0.7,59.18%,0.7,1.5,2.30%,0.8,0.8,40.1,1.9,9.8,11.8,85.4,29:41,61.35%,0.1,2.2,1.8,19.8,61.11%,0.6,177.5,40.2,2.3,35.8,59.05%,11.7,57.50%,1.4,227.7,1.9,63.6,21.9,0.345,4.4,1.1,0.07,1.8,3.4,25.0,31.45%,6.2,39.32%,40.00%,0.9,32.54%,109.8,41.13%,5.6,2.4,0.00%,10.4,337.5,6.4,5.3,4.4,2.28%,59.71%,1.2,214.8,6.2,1.9,48.5,64.5,0.311,-0.034,4.6,6.11%,2.4,2.9,61.22%,26.0,5.1,40.29%,30.77%,0.7,92.2,7.32%,2.8,0.1,1.5,40.77%,5.6,2.3,0.0,66.67%,9.0,6.4,4.8,3.5
2021,Minnesota,11.8,48.11%,12.8,48.36%,-0.1,101.6,29:07,65.89%,0.1,2.2,1.9,19.5,54.55%,0.7,63.89%,0.4,0.8,2.56%,0.9,0.4,40.8,2.6,11.7,13.0,91.4,30:53,64.06%,0.0,2.4,2.0,23.0,50.00%,0.9,158.5,42.1,2.6,36.8,57.29%,13.2,63.04%,1.7,252.9,2.1,67.8,25.1,0.37,3.8,0.8,0.06,1.9,3.5,27.9,33.50%,7.7,41.23%,32.61%,0.9,34.07%,130.7,36.45%,4.6,2.7,83.33%,10.7,383.6,6.9,5.7,4.7,1.16%,58.54%,2.0,249.3,6.5,1.6,61.4,63.7,0.392,0.023,4.6,4.73%,1.8,3.1,62.26%,26.4,6.1,41.46%,20.83%,0.6,113.5,7.53%,3.0,0.1,1.4,36.40%,4.9,2.8,0.6,14.29%,10.6,7.4,5.7,4.3
2021,NY Giants,5.9,46.25%,8.9,48.96%,-9.3,70.1,28:24,59.19%,0.1,1.9,1.7,17.6,43.33%,0.8,50.00%,0.6,1.8,2.45%,0.9,1.2,39.5,1.4,12.4,12.1,89.0,31:35,65.79%,0.2,2.2,2.0,21.5,65.22%,0.9,153.8,39.0,2.5,35.9,59.18%,12.7,60.00%,1.6,225.8,1.4,66.9,24.5,0.366,3.9,0.8,0.06,2.2,4.2,28.9,34.52%,7.4,43.27%,33.33%,0.9,36.36%,129.0,39.82%,5.3,2.6,0.00%,9.5,354.8,6.3,5.3,4.5,3.37%,60.10%,0.9,188.0,5.2,2.2,39.6,61.8,0.246,-0.12,4.4,6.02%,2.2,2.2,44.74%,24.6,5.3,39.90%,33.33%,0.5,99.3,5.27%,2.0,0.0,1.3,36.52%,4.9,1.4,-0.5,80.00%,9.1,5.8,4.7,4.0
2021,NY Jets,8.4,45.32%,9.6,46.60%,-11.4,76.0,27:31,59.20%,0.1,1.6,1.2,18.2,48.28%,0.8,35.00%,0.4,1.6,1.19%,0.4,1.2,41.5,2.0,15.8,13.9,103.2,32:28,68.31%,0.1,2.3,2.1,23.6,61.90%,0.8,132.3,38.1,3.3,34.5,58.35%,13.8,49.12%,1.6,259.4,2.2,67.4,29.6,0.44,3.5,0.6,0.05,2.6,4.4,30.9,32.17%,7.6,45.85%,49.12%,1.6,34.78%,138.3,44.39%,5.8,3.4,50.00%,11.0,397.6,7.5,5.9,4.5,3.32%,63.32%,1.2,208.3,6.1,1.6,50.6,60.9,0.299,-0.141,4.2,8.08%,3.1,3.0,54.90%,22.4,5.1,36.68%,38.89%,0.8,98.1,5.32%,1.9,0.1,0.8,36.32%,4.5,2.1,-0.8,44.44%,9.9,6.6,5.0,4.4
2021,New England,12.4,48.50%,14.2,52.66%,7.2,94.2,30:24,67.71%,0.2,2.2,2.1,21.2,71.43%,0.8,50.00%,0.6,1.4,4.09%,1.3,0.8,39.0,2.8,10.7,8.4,78.5,29:35,60.39%,0.2,1.8,1.2,18.7,53.13%,0.9,120.2,39.3,2.1,31.3,56.08%,10.5,61.90%,1.4,193.8,1.3,60.7,19.4,0.321,3.1,0.9,0.05,1.6,3.0,27.4,37.09%,6.9,45.15%,26.19%,0.6,39.49%,126.5,38.07%,4.6,2.3,0.00%,10.3,320.3,6.2,5.3,4.6,2.62%,54.27%,1.4,226.3,5.6,2.1,49.3,61.8,0.43,0.11,3.1,5.13%,1.7,3.6,63.08%,28.3,8.0,45.73%,45.28%,1.3,124.4,6.01%,2.0,0.0,1.7,43.95%,5.4,2.9,0.3,75.00%,10.5,7.6,5.7,4.4
2021,New Orleans,9.2,51.73%,12.2,49.85%,1.7,87.4,30:37,58.13%,0.1,1.8,1.5,18.1,52.38%,0.6,53.33%,0.3,1.1,3.04%,1.1,0.8,42.0,2.4,9.5,9.8,81.7,29:22,62.33%,0.2,2.2,1.8,17.9,42.86%,0.5,190.3,39.9,1.9,34.8,60.86%,10.9,57.14%,1.2,224.8,2.1,62.6,19.7,0.315,4.8,1.2,0.08,1.2,2.7,25.1,27.63%,4.9,40.04%,34.29%,0.7,29.37%,93.5,37.08%,5.2,2.1,33.33%,10.4,318.2,6.5,5.1,3.7,2.58%,51.47%,1.7,187.4,5.8,1.7,47.7,61.8,0.346,0.031,4.9,6.84%,2.2,3.3,58.93%,30.0,6.6,48.53%,27.91%,0.7,117.1,7.21%,2.7,0.0,1.5,35.45%,4.6,2.5,0.4,0.00%,10.9,6.8,4.9,3.9
2021,Philadelphia,10.7,48.81%,14.8,50.38%,2.4,86.8,29:45,61.45%,0.3,1.8,1.7,20.3,44.44%,0.7,52.38%,0.4,1.1,1.92%,0.7,0.7,38.9,2.6,12.7,10.4,96.6,30:14,69.97%,0.1,1.4,1.2,21.2,46.67%,0.8,153.9,39.6,2.8,34.8,58.27%,12.3,58.82%,1.7,222.2,2.0,63.8,23.1,0.362,3.9,1.0,0.06,2.4,3.6,27.2,32.28%,6.8,42.60%,39.22%,1.1,32.67%,107.8,42.17%,5.4,2.8,25.00%,9.1,329.9,6.4,5.2,4.0,2.23%,50.13%,1.2,202.7,6.2,1.3,49.3,63.2,0.404,0.041,3.4,5.79%,1.8,3.4,62.90%,31.5,9.2,49.87%,50.00%,1.4,156.1,5.01%,1.8,0.0,0.9,45.11%,5.9,2.9,-0.2,85.71%,11.1,7.2,5.7,5.0
2021,Pittsburgh,6.7,48.76%,13.2,48.97%,-4.2,85.7,29:20,64.12%,0.1,2.2,2.0,19.0,52.17%,0.7,45.65%,0.6,1.2,2.32%,0.8,0.6,38.6,1.9,11.7,12.8,92.6,30:39,64.01%,0.1,2.1,1.9,21.1,54.17%,0.7,171.6,37.7,2.6,33.5,53.95%,11.4,61.22%,1.7,223.8,1.4,65.6,24.4,0.373,4.6,1.0,0.07,1.9,3.5,28.9,39.47%,8.3,44.03%,34.69%,0.9,39.13%,143.8,38.52%,5.2,2.7,0.00%,10.4,367.6,6.7,5.6,5.0,1.55%,63.44%,1.4,221.1,6.1,1.9,48.7,65.5,0.309,-0.064,4.7,5.35%,2.2,2.9,54.72%,23.9,4.9,36.56%,27.03%,0.6,91.1,8.77%,3.2,0.1,1.3,39.22%,5.6,2.1,0.2,40.00%,8.8,6.0,4.8,3.8
2021,San Francisco,11.7,48.82%,11.9,52.67%,3.4,95.8,30:17,65.65%,0.1,1.9,1.7,20.5,47.62%,0.5,43.10%,0.5,1.4,1.66%,0.6,0.9,40.6,2.6,9.8,10.7,95.0,29:42,67.42%,0.0,1.7,1.3,18.9,42.86%,0.6,172.3,42.0,2.4,33.2,57.56%,10.9,58.33%,1.4,213.1,2.3,61.6,20.6,0.334,4.1,1.1,0.07,1.9,3.5,25.5,30.24%,5.7,41.31%,39.58%,1.0,31.65%,98.7,41.29%,5.5,2.4,57.14%,9.5,311.8,6.4,5.1,3.9,2.89%,51.61%,1.4,236.6,6.1,1.9,60.9,60.6,0.396,0.062,3.7,5.92%,1.9,3.0,64.41%,29.3,7.2,48.39%,43.64%,1.2,124.6,8.30%,3.0,0.1,1.2,40.09%,4.7,2.8,-0.2,100.00%,12.3,8.5,6.0,4.3
2021,Seattle,12.9,40.97%,10.3,43.18%,1.7,103.1,25:17,65.45%,0.0,1.4,1.0,17.8,36.36%,0.2,50.00%,0.4,0.8,1.67%,0.6,0.4,41.7,2.8,9.5,11.6,93.6,34:42,67.33%,0.1,1.9,1.6,23.5,41.94%,0.8,165.4,41.4,2.4,38.7,60.00%,14.1,58.54%,1.4,265.5,2.1,70.6,21.5,0.305,4.0,1.0,0.06,1.8,3.6,29.9,31.00%,7.3,42.38%,39.02%,0.9,29.98%,113.6,39.29%,5.2,2.4,50.00%,10.2,379.1,6.9,5.4,3.8,1.41%,56.71%,1.8,201.9,5.7,1.8,47.2,56.1,0.414,0.109,4.9,8.50%,2.7,2.8,64.58%,24.3,6.2,43.29%,36.73%,1.1,122.0,4.91%,2.0,0.1,1.1,37.31%,4.2,2.9,0.3,66.67%,10.6,7.7,5.8,5.0
2021,Tampa Bay,14.8,49.33%,14.8,51.50%,9.0,100.3,30:11,67.03%,0.1,1.8,1.5,23.5,52.38%,0.6,50.00%,0.4,1.1,2.50%,1.0,0.7,38.6,3.6,11.0,9.9,85.9,29:48,65.18%,0.1,1.8,1.6,20.1,45.16%,0.7,170.6,40.5,2.2,40.1,63.09%,12.7,65.91%,1.5,245.3,2.1,64.5,20.9,0.325,4.2,1.1,0.07,1.8,3.4,21.7,26.70%,5.4,33.71%,29.55%,0.7,27.19%,91.6,38.25%,5.1,2.3,75.00%,9.4,336.9,6.1,5.2,4.2,1.58%,66.46%,2.4,304.2,5.5,1.4,51.1,67.5,0.444,0.119,3.8,3.52%,1.6,4.0,65.79%,22.6,6.3,33.54%,31.43%,1.2,96.3,6.28%,2.7,0.0,1.9,44.80%,5.9,3.7,0.8,33.33%,10.5,7.3,5.9,4.3
2021,Tennessee,13.0,53.98%,10.8,53.82%,3.4,88.4,32:18,66.91%,0.2,1.8,1.5,21.0,60.00%,0.8,43.48%,0.6,1.6,2.56%,0.9,0.9,39.9,2.6,9.8,10.7,86.8,27:41,63.61%,0.0,2.3,1.9,19.3,58.33%,0.8,155.1,38.8,2.2,36.9,62.36%,12.1,61.54%,1.3,247.2,2.1,61.3,20.7,0.338,4.0,1.0,0.07,1.7,3.3,21.4,27.01%,5.2,35.00%,38.46%,0.8,25.25%,83.5,37.33%,4.7,2.2,50.00%,10.5,330.7,6.7,5.4,3.9,3.04%,51.22%,1.3,201.7,5.8,1.9,54.9,65.8,0.367,0.029,3.4,7.91%,2.7,3.6,62.50%,32.1,7.8,48.78%,47.06%,1.3,141.3,7.25%,2.9,0.0,1.3,42.62%,5.8,2.8,-0.3,66.67%,9.7,7.1,5.2,4.4
2021,Washington,10.1,50.43%,9.6,52.01%,-5.8,85.8,30:43,64.73%,0.1,1.9,1.6,20.3,50.00%,0.9,55.81%,0.5,1.4,1.84%,0.6,0.9,41.3,2.0,13.9,11.6,100.8,29:16,67.00%,0.1,1.7,1.6,20.4,60.00%,0.7,160.6,43.3,2.8,35.1,63.58%,12.9,66.67%,2.0,254.9,1.5,62.6,25.5,0.408,3.7,0.8,0.06,2.1,3.5,25.3,29.19%,5.9,40.38%,27.45%,0.8,29.06%,104.4,48.47%,6.5,3.0,20.00%,10.8,359.3,7.3,5.7,4.1,2.73%,55.42%,1.2,202.4,4.8,2.1,43.7,62.9,0.313,-0.094,3.7,7.25%,2.5,2.9,52.00%,28.1,7.6,44.58%,35.14%,0.8,121.2,5.98%,2.2,0.1,1.1,38.84%,5.1,2.2,-0.3,25.00%,9.7,6.8,5.1,4.3
2022,Arizona,9.9,48.93%,9.7,50.62%,-6.4,79.2,29:50,65.21%,0.3,1.9,1.6,19.2,43.90%,1.1,54.17%,0.5,1.5,1.85%,0.6,1.0,40.3,1.9,12.6,13.6,98.2,30:09,69.81%,0.1,1.8,1.7,21.4,50.00%,0.5,174.4,41.8,2.9,34.9,60.06%,12.8,55.77%,1.7,230.3,1.2,63.2,26.4,0.418,4.2,0.9,0.07,2.5,3.9,26.2,34.16%,7.3,41.49%,40.38%,1.2,33.99%,118.6,42.86%,5.1,3.1,50.00%,9.5,348.9,6.6,5.5,4.5,2.56%,62.06%,1.0,213.3,6.9,1.3,53.9,67.3,0.297,-0.12,4.0,6.48%,2.7,2.6,56.82%,25.5,6.8,37.94%,40.54%,0.9,110.2,5.72%,2.1,0.0,1.2,35.19%,4.8,2.2,-0.3,55.56%,8.4,6.0,4.8,4.3
